country_iso_code,year,temperature_change
SRB,2017,1.276
SRB,2018,2.317
SRB,2019,2.087
SRB,2020,1.816
SRB,2021,1.594
SRB,2022,1.938
SYC,2000,0.406
SYC,2001,0.734
SYC,2002,0.518
SYC,2003,0.719
SYC,2004,0.304
SYC,2005,0.513
SYC,2006,0.537
SYC,2007,0.813
SYC,2008,0.5
SYC,2009,0.82
SYC,2010,1.019
SYC,2011,0.927
SYC,2012,0.922
SYC,2013,0.749
SYC,2014,0.863
SYC,2015,1.169
SYC,2016,1.1
SYC,2017,1.184
SYC,2018,0.917
SYC,2019,1.377
SYC,2020,1.434
SYC,2021,1.032
SYC,2022,0.872
SLE,2000,
SLE,2001,0.848
SLE,2002,1.005
SLE,2003,0.814
SLE,2004,1.034
SLE,2005,1.194
SLE,2006,1.109
SLE,2007,0.795
SLE,2008,1.243
SLE,2009,0.9
SLE,2010,1.405
SLE,2011,1.134
SLE,2012,0.533
SLE,2013,1.058
SLE,2014,1.037
SLE,2015,1.16
SLE,2016,1.086
SLE,2017,1.728
SLE,2018,1.234
SLE,2019,1.561
SLE,2020,1.526
SLE,2021,1.565
SLE,2022,1.328
SGP,2000,
SGP,2001,
SGP,2002,0.776
SGP,2003,
SGP,2004,
SGP,2005,
SGP,2006,
SGP,2007,
SGP,2008,
SGP,2009,
SGP,2010,1.059
SGP,2011,0.74
SGP,2012,0.826
SGP,2013,1.15
SGP,2014,1.331
SGP,2015,1.537
SGP,2016,2.038
SGP,2017,1.587
SGP,2018,1.37
SGP,2019,1.878
SGP,2020,1.585
SGP,2021,1.3
SGP,2022,1.311
SVK,2000,1.621
SVK,2001,1.237
SVK,2002,1.376
SVK,2003,0.648
SVK,2004,0.539
SVK,2005,0.395
SVK,2006,0.629
SVK,2007,2.148
SVK,2008,1.523
SVK,2009,1.496
SVK,2010,0.685
SVK,2011,0.84
SVK,2012,1.569
SVK,2013,0.949
SVK,2014,2.379
SVK,2015,2.122
SVK,2016,1.959
SVK,2017,1.276
SVK,2018,2.549
SVK,2019,2.42
SVK,2020,2.027
SVK,2021,1.287
SVK,2022,2.018
SVN,2000,1.782
SVN,2001,1.706
SVN,2002,1.498
SVN,2003,1.426
SVN,2004,0.726
SVN,2005,0.476
SVN,2006,0.86
SVN,2007,2.165
SVN,2008,1.574
SVN,2009,1.628
SVN,2010,0.769
SVN,2011,1.354
SVN,2012,1.931
SVN,2013,1.234
SVN,2014,2.431
SVN,2015,2.125
SVN,2016,2.046
SVN,2017,1.721
SVN,2018,2.412
SVN,2019,2.34
SVN,2020,2.228
SVN,2021,1.524
SVN,2022,2.435
SLB,2000,0.563
SLB,2001,
SLB,2002,
SLB,2003,0.592
SLB,2004,0.752
SLB,2005,0.792
SLB,2006,0.549
SLB,2007,0.962
SLB,2008,
SLB,2009,0.319
SLB,2010,0.69
SLB,2011,0.797
SLB,2012,0.887
SLB,2013,0.789
SLB,2014,0.766
SLB,2015,0.674
SLB,2016,
SLB,2017,
SLB,2018,
SLB,2019,
SLB,2020,1.185
SLB,2021,0.955
SLB,2022,1.038
SOM,2000,0.421
SOM,2001,0.83
SOM,2002,0.82
SOM,2003,1.047
SOM,2004,0.465
SOM,2005,1.07
SOM,2006,0.845
SOM,2007,0.958
SOM,2008,0.677
SOM,2009,1.29
SOM,2010,1.091
SOM,2011,1.057
SOM,2012,0.976
SOM,2013,1.089
SOM,2014,1.121
SOM,2015,1.467
SOM,2016,1.267
SOM,2017,1.623
SOM,2018,0.709
SOM,2019,1.528
SOM,2020,1.724
SOM,2021,1.532
SOM,2022,1.449
ZAF,2000,0.271
ZAF,2001,0.516
ZAF,2002,0.453
ZAF,2003,0.791
ZAF,2004,0.874
ZAF,2005,1.031
ZAF,2006,0.361
ZAF,2007,0.721
ZAF,2008,0.575
ZAF,2009,0.662
ZAF,2010,1.083
ZAF,2011,0.446
ZAF,2012,0.508
ZAF,2013,0.655
ZAF,2014,0.838
ZAF,2015,1.3
ZAF,2016,1.562
ZAF,2017,1.103
ZAF,2018,1.016
ZAF,2019,1.811
ZAF,2020,0.89
ZAF,2021,0.809
ZAF,2022,1.094
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,
SSD,2009,
SSD,2010,
SSD,2011,1.462
SSD,2012,1.254
SSD,2013,1.325
SSD,2014,0.965
SSD,2015,1.139
SSD,2016,1.292
SSD,2017,1.299
SSD,2018,1.192
SSD,2019,1.001
SSD,2020,0.69
SSD,2021,1.168
SSD,2022,0.983
ESP,2000,0.81
ESP,2001,1.406
ESP,2002,0.812
ESP,2003,1.598
ESP,2004,1.004
ESP,2005,0.902
ESP,2006,1.526
ESP,2007,0.835
ESP,2008,0.864
ESP,2009,1.36
ESP,2010,0.908
ESP,2011,1.613
ESP,2012,1.043
ESP,2013,0.906
ESP,2014,1.603
ESP,2015,1.533
ESP,2016,1.714
ESP,2017,2.036
ESP,2018,1.149
ESP,2019,1.534
ESP,2020,2.083
ESP,2021,1.431
ESP,2022,2.489
LKA,2000,0.462
LKA,2001,0.698
LKA,2002,0.852
LKA,2003,0.759
LKA,2004,0.673
LKA,2005,0.722
LKA,2006,0.496
LKA,2007,0.496
LKA,2008,0.421
LKA,2009,0.783
LKA,2010,1.105
LKA,2011,0.739
LKA,2012,0.977
LKA,2013,0.862
LKA,2014,0.997
LKA,2015,1.006
LKA,2016,1.369
LKA,2017,1.095
LKA,2018,0.823
LKA,2019,1.275
LKA,2020,1.315
LKA,2021,1.034
LKA,2022,1.004
KNA,2000,0.335
KNA,2001,
KNA,2002,0.634
KNA,2003,0.783
KNA,2004,0.501
KNA,2005,0.843
KNA,2006,0.659
KNA,2007,0.934
KNA,2008,0.394
KNA,2009,0.498
KNA,2010,1.153
KNA,2011,0.586
KNA,2012,0.696
KNA,2013,0.783
KNA,2014,0.744
KNA,2015,1.035
KNA,2016,1.097
KNA,2017,0.958
KNA,2018,0.627
KNA,2019,0.797
KNA,2020,1.131
KNA,2021,0.862
KNA,2022,0.77
LCA,2000,0.337
LCA,2001,0.573
LCA,2002,0.643
LCA,2003,0.864
LCA,2004,0.517
LCA,2005,0.941
LCA,2006,0.758
LCA,2007,0.752
LCA,2008,0.436
LCA,2009,0.523
LCA,2010,1.177
LCA,2011,0.642
LCA,2012,0.625
LCA,2013,0.744
LCA,2014,0.619
LCA,2015,0.861
LCA,2016,0.999
LCA,2017,0.844
LCA,2018,0.532
LCA,2019,0.967
LCA,2020,1.161
LCA,2021,0.732
LCA,2022,0.689
VCT,2000,0.459
VCT,2001,0.689
VCT,2002,0.627
VCT,2003,0.91
VCT,2004,0.438
VCT,2005,1
VCT,2006,0.739
VCT,2007,0.681
VCT,2008,0.505
VCT,2009,0.504
VCT,2010,1.2
VCT,2011,0.684
VCT,2012,0.581
VCT,2013,0.773
VCT,2014,0.642
VCT,2015,0.839
VCT,2016,0.949
VCT,2017,0.911
VCT,2018,0.539
VCT,2019,1.169
VCT,2020,1.229
VCT,2021,0.761
VCT,2022,0.698
SDN,2000,
SDN,2001,
SDN,2002,
SDN,2003,
SDN,2004,
SDN,2005,
SDN,2006,
SDN,2007,
SDN,2008,
SDN,2009,
SDN,2010,
SDN,2011,0.881
SDN,2012,1.032
SDN,2013,1.147
SDN,2014,0.952
SDN,2015,1.502
SDN,2016,1.172
SDN,2017,1.21
SDN,2018,1.227
SDN,2019,0.881
SDN,2020,0.458
SDN,2021,1.241
SDN,2022,0.773
SUR,2000,0.657
SUR,2001,0.781
SUR,2002,1.01
SUR,2003,1.069
SUR,2004,1.097
SUR,2005,1.426
SUR,2006,1.003
SUR,2007,0.98
SUR,2008,1.076
SUR,2009,1.414
SUR,2010,1.509
SUR,2011,1.074
SUR,2012,0.986
SUR,2013,1.118
SUR,2014,1.136
SUR,2015,1.309
SUR,2016,1.79
SUR,2017,1.439
SUR,2018,1.25
SUR,2019,1.53
SUR,2020,1.682
SUR,2021,1.277
SUR,2022,1.296
SWE,2000,1.721
SWE,2001,1.071
SWE,2002,1.566
SWE,2003,0.914
SWE,2004,1.198
SWE,2005,1.825
SWE,2006,1.485
SWE,2007,1.938
SWE,2008,1.954
SWE,2009,1.432
SWE,2010,-0.279
SWE,2011,1.267
SWE,2012,1.313
SWE,2013,0.857
SWE,2014,2.704
SWE,2015,2.069
SWE,2016,1.841
SWE,2017,1.588
SWE,2018,1.844
SWE,2019,1.568
SWE,2020,2.943
SWE,2021,1.846
SWE,2022,2.11
CHE,2000,1.42
CHE,2001,1.45
CHE,2002,1.258
CHE,2003,1.848
CHE,2004,0.974
CHE,2005,0.808
CHE,2006,1.091
CHE,2007,1.804
CHE,2008,1.195
CHE,2009,1.371
CHE,2010,0.459
CHE,2011,1.667
CHE,2012,1.512
CHE,2013,0.782
CHE,2014,2.169
CHE,2015,1.972
CHE,2016,1.859
CHE,2017,1.837
CHE,2018,2.343
CHE,2019,2.096
CHE,2020,2.514
CHE,2021,1.181
CHE,2022,2.798
SYR,2000,0.668
SYR,2001,1.163
SYR,2002,0.872
SYR,2003,0.542
SYR,2004,0.644
SYR,2005,0.226
SYR,2006,1.017
SYR,2007,0.786
SYR,2008,1.033
SYR,2009,0.635
SYR,2010,2.475
SYR,2011,0.656
SYR,2012,1.044
SYR,2013,1.383
SYR,2014,1.213
SYR,2015,1.319
SYR,2016,1.796
SYR,2017,1.142
SYR,2018,2.389
SYR,2019,1.562
SYR,2020,1.868
SYR,2021,2.238
SYR,2022,1.535
TWN,2000,0.427
TWN,2001,0.784
TWN,2002,0.922
TWN,2003,0.871
TWN,2004,0.442
TWN,2005,0.662
TWN,2006,0.72
TWN,2007,0.79
TWN,2008,0.593
TWN,2009,0.789
TWN,2010,0.535
TWN,2011,0.086
TWN,2012,0.376
TWN,2013,0.685
TWN,2014,0.704
TWN,2015,0.718
TWN,2016,1.01
TWN,2017,1.351
TWN,2018,1.108
TWN,2019,1.304
TWN,2020,1.728
TWN,2021,1.898
TWN,2022,1.383
TJK,2000,0.938
TJK,2001,1.41
TJK,2002,1.206
TJK,2003,0.496
TJK,2004,1.302
TJK,2005,0.764
TJK,2006,1.568
TJK,2007,1.202
TJK,2008,0.909
TJK,2009,0.81
TJK,2010,1.342
TJK,2011,1.438
TJK,2012,-0.032
TJK,2013,1.255
TJK,2014,0.461
TJK,2015,1.301
TJK,2016,1.645
TJK,2017,1.288
TJK,2018,1.66
TJK,2019,1.325
TJK,2020,1.034
TJK,2021,0.945
TJK,2022,2.074
TZA,2000,0.53
TZA,2001,0.433
TZA,2002,0.646
TZA,2003,1.01
TZA,2004,0.899
TZA,2005,1.035
TZA,2006,0.836
TZA,2007,0.77
TZA,2008,0.462
TZA,2009,0.892
TZA,2010,1.013
TZA,2011,0.723
TZA,2012,0.82
TZA,2013,0.885
TZA,2014,0.935
TZA,2015,1.102
TZA,2016,0.995
TZA,2017,1.45
TZA,2018,1.055
TZA,2019,1.399
TZA,2020,1.091
TZA,2021,1.126
TZA,2022,0.911
THA,2000,0.14
THA,2001,0.733
THA,2002,0.734
THA,2003,0.869
THA,2004,0.625
THA,2005,0.974
THA,2006,0.773
THA,2007,0.638
THA,2008,0.496
THA,2009,0.605
THA,2010,1.405
THA,2011,0.36
THA,2012,1.023
THA,2013,1.234
THA,2014,0.845
THA,2015,1.392
THA,2016,1.659
THA,2017,1.202
THA,2018,0.954
THA,2019,1.857
THA,2020,1.596
THA,2021,1.112
THA,2022,1.014
TGO,2000,0.523
TGO,2001,0.641
TGO,2002,0.732
TGO,2003,0.973
TGO,2004,0.703
TGO,2005,0.932
TGO,2006,0.968
TGO,2007,0.847
TGO,2008,0.711
TGO,2009,0.876
TGO,2010,1.249
TGO,2011,0.866
TGO,2012,0.571
TGO,2013,0.754
TGO,2014,0.923
TGO,2015,1.096
TGO,2016,1.125
TGO,2017,1.243
TGO,2018,1.123
TGO,2019,1.273
TGO,2020,1.134
TGO,2021,1.554
TGO,2022,0.975
TON,2000,0.272
TON,2001,0.564
TON,2002,0.78
TON,2003,0.455
TON,2004,0.632
TON,2005,0.769
TON,2006,0.55
TON,2007,0.821
TON,2008,0.292
TON,2009,0.356
TON,2010,0.869
TON,2011,0.602
TON,2012,0.671
TON,2013,0.807
TON,2014,0.713
TON,2015,0.759
TON,2016,1.284
TON,2017,1.077
TON,2018,1.021
TON,2019,1.599
TON,2020,1.398
TON,2021,1.19
TON,2022,0.846
TTO,2000,0.512
TTO,2001,0.715
TTO,2002,0.603
TTO,2003,0.818
TTO,2004,0.379
TTO,2005,1.145
TTO,2006,0.731
TTO,2007,0.627
TTO,2008,0.463
TTO,2009,0.573
TTO,2010,1.247
TTO,2011,0.577
TTO,2012,0.626
TTO,2013,0.792
TTO,2014,0.692
TTO,2015,0.824
TTO,2016,0.925
TTO,2017,1.177
TTO,2018,0.667
TTO,2019,1.191
TTO,2020,1.395
TTO,2021,0.952
TTO,2022,0.714
TUN,2000,1.014
TUN,2001,1.992
TUN,2002,1.25
TUN,2003,1.697
TUN,2004,0.916
TUN,2005,1.047
TUN,2006,1.271
TUN,2007,1.388
TUN,2008,1.374
TUN,2009,0.865
TUN,2010,1.752
TUN,2011,1.038
TUN,2012,1.607
TUN,2013,1.47
TUN,2014,1.879
TUN,2015,1.192
TUN,2016,1.896
TUN,2017,1.377
TUN,2018,1.507
TUN,2019,1.34
TUN,2020,2.015
TUN,2021,2.555
TUN,2022,2.291
TKM,2000,1.302
TKM,2001,1.533
TKM,2002,1.804
TKM,2003,0.057
TKM,2004,1.652
TKM,2005,1.303
TKM,2006,1.697
TKM,2007,1.127
TKM,2008,0.731
TKM,2009,1.064
TKM,2010,1.891
TKM,2011,1.098
TKM,2012,0.78
TKM,2013,1.643
TKM,2014,0.714
TKM,2015,1.427
TKM,2016,2.02
TKM,2017,1.692
TKM,2018,1.524
TKM,2019,1.818
TKM,2020,1.528
TKM,2021,1.647
TKM,2022,2.528
TCA,2000,0.592
TCA,2001,1.002
TCA,2002,0.885
TCA,2003,1.321
TCA,2004,0.86
TCA,2005,0.967
TCA,2006,1.009
TCA,2007,1.331
TCA,2008,0.649
TCA,2009,0.74
TCA,2010,1.185
TCA,2011,0.595
TCA,2012,0.777
TCA,2013,1.307
TCA,2014,1.247
TCA,2015,1.471
TCA,2016,0.831
TCA,2017,1.063
TCA,2018,
TCA,2019,1.456
TCA,2020,1.547
TCA,2021,0.94
TCA,2022,0.944
TUV,2000,0.501
TUV,2001,0.761
TUV,2002,0.793
TUV,2003,0.549
TUV,2004,0.636
TUV,2005,0.815
TUV,2006,0.668
TUV,2007,0.758
TUV,2008,0.392
TUV,2009,0.665
TUV,2010,0.922
TUV,2011,0.805
TUV,2012,0.612
TUV,2013,0.682
TUV,2014,0.646
TUV,2015,0.798
TUV,2016,0.921
TUV,2017,1.013
TUV,2018,0.975
TUV,2019,1.078
TUV,2020,1.195
TUV,2021,0.689
TUV,2022,0.663
UGA,2000,0.273
UGA,2001,0.183
UGA,2002,0.675
UGA,2003,0.908
UGA,2004,0.681
UGA,2005,1.232
UGA,2006,0.967
UGA,2007,0.455
UGA,2008,0.774
UGA,2009,1.295
UGA,2010,1.425
UGA,2011,1.099
UGA,2012,1.117
UGA,2013,1.06
UGA,2014,1.136
UGA,2015,1.159
UGA,2016,1.262
UGA,2017,1.735
UGA,2018,1.102
UGA,2019,1.616
UGA,2020,1.236
UGA,2021,1.499
UGA,2022,1.416
UKR,2000,1.439
UKR,2001,1.809
UKR,2002,1.553
UKR,2003,-0.252
UKR,2004,0.93
UKR,2005,1.023
UKR,2006,0.27
UKR,2007,2.379
UKR,2008,1.621
UKR,2009,1.607
UKR,2010,1.649
UKR,2011,0.581
UKR,2012,1.957
UKR,2013,1.522
UKR,2014,1.718
UKR,2015,2.075
UKR,2016,2.114
UKR,2017,1.419
UKR,2018,2.242
UKR,2019,2.37
UKR,2020,3.026
UKR,2021,1.435
UKR,2022,1.931
ARE,2000,0.681
ARE,2001,0.56
ARE,2002,1.123
ARE,2003,1.052
ARE,2004,1.052
ARE,2005,0.725
ARE,2006,1.255
ARE,2007,0.802
ARE,2008,0.777
ARE,2009,0.896
ARE,2010,1.482
ARE,2011,1.121
ARE,2012,1.086
ARE,2013,0.739
ARE,2014,0.909
ARE,2015,1.556
ARE,2016,1.059
ARE,2017,1.632
ARE,2018,1.498
ARE,2019,1.204
ARE,2020,1.21
ARE,2021,1.699
ARE,2022,1.482
GBR,2000,0.724
GBR,2001,0.631
GBR,2002,1.011
GBR,2003,1.194
GBR,2004,1.035
GBR,2005,1.116
GBR,2006,1.25
GBR,2007,1.332
GBR,2008,0.838
GBR,2009,0.948
GBR,2010,-0.05
GBR,2011,0.851
GBR,2012,0.576
GBR,2013,0.364
GBR,2014,1.718
GBR,2015,0.614
GBR,2016,1.161
GBR,2017,1.424
GBR,2018,0.998
GBR,2019,1.231
GBR,2020,1.373
GBR,2021,0.929
GBR,2022,1.911
USA,2000,1
USA,2001,0.786
USA,2002,0.951
USA,2003,0.99
USA,2004,0.863
USA,2005,1.153
USA,2006,1.026
USA,2007,1.143
USA,2008,0.212
USA,2009,0.398
USA,2010,0.695
USA,2011,0.537
USA,2012,1.448
USA,2013,0.614
USA,2014,0.501
USA,2015,1.531
USA,2016,2.224
USA,2017,1.433
USA,2018,1.276
USA,2019,1.034
USA,2020,1.324
USA,2021,1.144
USA,2022,1.217
VIR,2000,0.202
VIR,2001,0.616
VIR,2002,0.782
VIR,2003,0.887
VIR,2004,0.541
VIR,2005,0.821
VIR,2006,0.739
VIR,2007,0.994
VIR,2008,0.444
VIR,2009,0.637
VIR,2010,1.054
VIR,2011,0.419
VIR,2012,0.619
VIR,2013,0.755
VIR,2014,0.882
VIR,2015,1.071
VIR,2016,1.162
VIR,2017,0.964
VIR,2018,0.722
VIR,2019,0.898
VIR,2020,1.32
VIR,2021,0.922
VIR,2022,0.894
URY,2000,0.333
URY,2001,1.226
URY,2002,0.61
URY,2003,0.324
URY,2004,0.458
URY,2005,0.802
URY,2006,0.586
URY,2007,0.131
URY,2008,0.719
URY,2009,0.508
URY,2010,0.261
URY,2011,0.447
URY,2012,0.836
URY,2013,0.149
URY,2014,1.162
URY,2015,1.048
URY,2016,0.301
URY,2017,1.546
URY,2018,1.196
URY,2019,0.766
URY,2020,0.89
URY,2021,0.79
URY,2022,0.382
UZB,2000,1.435
UZB,2001,1.606
UZB,2002,1.88
UZB,2003,0.187
UZB,2004,1.972
UZB,2005,1.417
UZB,2006,1.618
UZB,2007,1.431
UZB,2008,0.746
UZB,2009,1.105
UZB,2010,1.827
UZB,2011,1.091
UZB,2012,0.716
UZB,2013,1.563
UZB,2014,0.211
UZB,2015,1.443
UZB,2016,2.31
UZB,2017,1.792
UZB,2018,1.044
UZB,2019,1.943
UZB,2020,1.721
UZB,2021,1.532
UZB,2022,2.607
VUT,2000,0.777
VUT,2001,0.401
VUT,2002,0.452
VUT,2003,0.36
VUT,2004,0.462
VUT,2005,0.536
VUT,2006,0.394
VUT,2007,0.921
VUT,2008,0.712
VUT,2009,0.438
VUT,2010,0.878
VUT,2011,0.669
VUT,2012,0.402
VUT,2013,0.706
VUT,2014,0.585
VUT,2015,0.573
VUT,2016,1.146
VUT,2017,1.131
VUT,2018,0.613
VUT,2019,0.897
VUT,2020,1.226
VUT,2021,1.147
VUT,2022,1.479
VEN,2000,0.298
VEN,2001,0.626
VEN,2002,0.864
VEN,2003,0.912
VEN,2004,0.676
VEN,2005,0.933
VEN,2006,0.674
VEN,2007,0.76
VEN,2008,0.518
VEN,2009,0.816
VEN,2010,1.227
VEN,2011,0.601
VEN,2012,0.513
VEN,2013,0.941
VEN,2014,0.865
VEN,2015,1.094
VEN,2016,1.098
VEN,2017,0.726
VEN,2018,0.843
VEN,2019,1.235
VEN,2020,1.35
VEN,2021,0.734
VEN,2022,0.533
VNM,2000,0.129
VNM,2001,0.693
VNM,2002,0.722
VNM,2003,1.043
VNM,2004,0.385
VNM,2005,0.838
VNM,2006,0.892
VNM,2007,0.506
VNM,2008,0.199
VNM,2009,0.671
VNM,2010,1.092
VNM,2011,0.118
VNM,2012,0.736
VNM,2013,0.895
VNM,2014,0.54
VNM,2015,1.222
VNM,2016,1.191
VNM,2017,1.121
VNM,2018,0.817
VNM,2019,1.811
VNM,2020,1.477
VNM,2021,1.114
VNM,2022,1.033
WLF,2000,0.425
WLF,2001,0.689
WLF,2002,0.827
WLF,2003,0.518
WLF,2004,0.64
WLF,2005,0.82
WLF,2006,0.607
WLF,2007,0.882
WLF,2008,0.331
WLF,2009,0.361
WLF,2010,0.93
WLF,2011,0.73
WLF,2012,0.701
WLF,2013,0.773
WLF,2014,0.686
WLF,2015,0.724
WLF,2016,1.267
WLF,2017,1.062
WLF,2018,0.92
WLF,2019,1.379
WLF,2020,1.274
WLF,2021,1.029
WLF,2022,0.951
PSE,2000,0.249
PSE,2001,0.855
PSE,2002,0.728
PSE,2003,0.559
PSE,2004,0.554
PSE,2005,0.196
PSE,2006,0.587
PSE,2007,0.519
PSE,2008,0.722
PSE,2009,0.831
PSE,2010,2.326
PSE,2011,0.581
PSE,2012,1.043
PSE,2013,1.114
PSE,2014,0.863
PSE,2015,1.326
PSE,2016,1.615
PSE,2017,0.735
PSE,2018,2.007
PSE,2019,1.204
PSE,2020,1.455
PSE,2021,1.787
PSE,2022,1.074
ESH,2000,0.874
ESH,2001,1.296
ESH,2002,1.249
ESH,2003,1.387
ESH,2004,1.55
ESH,2005,1.21
ESH,2006,1.406
ESH,2007,0.903
ESH,2008,1.351
ESH,2009,0.938
ESH,2010,1.898
ESH,2011,1.579
ESH,2012,1.344
ESH,2013,1.423
ESH,2014,1.401
ESH,2015,1.51
ESH,2016,1.732
ESH,2017,2.204
ESH,2018,0.942
ESH,2019,1.477
ESH,2020,2.069
ESH,2021,1.593
ESH,2022,1.97
YEM,2000,
YEM,2001,
YEM,2002,
YEM,2003,
YEM,2004,
YEM,2005,
YEM,2006,
YEM,2007,
YEM,2008,
YEM,2009,
YEM,2010,
YEM,2011,
YEM,2012,
YEM,2013,
YEM,2014,
YEM,2015,
YEM,2016,
YEM,2017,
YEM,2018,
YEM,2019,
YEM,2020,
YEM,2021,
YEM,2022,
ZMB,2000,-0.04
ZMB,2001,0.263
ZMB,2002,0.711
ZMB,2003,0.871
ZMB,2004,0.606
ZMB,2005,0.948
ZMB,2006,0.623
ZMB,2007,0.78
ZMB,2008,0.438
ZMB,2009,0.306
ZMB,2010,1.21
ZMB,2011,0.956
ZMB,2012,0.972
ZMB,2013,0.79
ZMB,2014,0.917
ZMB,2015,1.45
ZMB,2016,1.401
ZMB,2017,0.105
ZMB,2018,0.648
ZMB,2019,0.855
ZMB,2020,0.891
ZMB,2021,0.822
ZMB,2022,0.686
ZWE,2000,-0.417
ZWE,2001,0.004
ZWE,2002,0.487
ZWE,2003,0.355
ZWE,2004,-0.004
ZWE,2005,0.945
ZWE,2006,-0.26
ZWE,2007,0.127
ZWE,2008,0.078
ZWE,2009,-0.226
ZWE,2010,0.935
ZWE,2011,0.232
ZWE,2012,0.334
ZWE,2013,0.118
ZWE,2014,0.025
ZWE,2015,0.97
ZWE,2016,1.27
ZWE,2017,0.088
ZWE,2018,0.453
ZWE,2019,0.925
ZWE,2020,0.389
ZWE,2021,-0.125
ZWE,2022,-0.49
