week,week_ending,commit,era,adapter,group,platform,tests_passed,suite_tests,test_pass_pct,functions_supported,suite_functions,function_supported_pct,tests_reported,functions_reported
2025-W16,2025-04-16,30f342dc64,html,DuckDB,Store_Relational,compiled,384,663,57.92,107,157,68.15,663,157
2025-W16,2025-04-16,30f342dc64,html,H2,Store_Relational,compiled,340,663,51.28,103,157,65.61,663,157
2025-W16,2025-04-16,30f342dc64,html,Java,Platform,compiled,375,663,56.56,113,157,71.97,663,157
2025-W16,2025-04-16,30f342dc64,html,MemSQL,Store_Relational,compiled,252,663,38.01,90,157,57.32,663,157
2025-W16,2025-04-16,30f342dc64,html,Native (compiled),,compiled,660,663,99.55,157,157,100.0,663,157
2025-W16,2025-04-16,30f342dc64,html,Native (interpreted),,interpreted,455,663,68.63,108,157,68.79,455,108
2025-W16,2025-04-16,30f342dc64,html,Postgres,Store_Relational,compiled,349,663,52.64,105,157,66.88,663,157
2025-W16,2025-04-16,30f342dc64,html,Snowflake,Store_Relational,compiled,368,663,55.51,109,157,69.43,663,157
2025-W16,2025-04-16,30f342dc64,html,Spanner,Store_Relational,compiled,205,663,30.92,75,157,47.77,663,157
2025-W17,2025-04-23,52523fd605,html,DuckDB,Store_Relational,compiled,384,663,57.92,107,157,68.15,663,157
2025-W17,2025-04-23,52523fd605,html,H2,Store_Relational,compiled,340,663,51.28,103,157,65.61,663,157
2025-W17,2025-04-23,52523fd605,html,Java,Platform,compiled,375,663,56.56,113,157,71.97,663,157
2025-W17,2025-04-23,52523fd605,html,MemSQL,Store_Relational,compiled,239,663,36.05,87,157,55.41,663,157
2025-W17,2025-04-23,52523fd605,html,Native (compiled),,compiled,660,663,99.55,157,157,100.0,663,157
2025-W17,2025-04-23,52523fd605,html,Native (interpreted),,interpreted,455,663,68.63,108,157,68.79,455,108
2025-W17,2025-04-23,52523fd605,html,Postgres,Store_Relational,compiled,349,663,52.64,105,157,66.88,663,157
2025-W17,2025-04-23,52523fd605,html,Snowflake,Store_Relational,compiled,368,663,55.51,109,157,69.43,663,157
2025-W17,2025-04-23,52523fd605,html,Spanner,Store_Relational,compiled,205,663,30.92,75,157,47.77,663,157
2025-W18,2025-05-02,818c73821d,html,DuckDB,Store_Relational,compiled,393,678,57.96,110,160,68.75,678,160
2025-W18,2025-05-02,818c73821d,html,H2,Store_Relational,compiled,352,678,51.92,106,160,66.25,678,160
2025-W18,2025-05-02,818c73821d,html,Java,Platform,compiled,384,678,56.64,116,160,72.5,678,160
2025-W18,2025-05-02,818c73821d,html,MemSQL,Store_Relational,compiled,248,678,36.58,90,160,56.25,678,160
2025-W18,2025-05-02,818c73821d,html,Native (compiled),,compiled,675,678,99.56,160,160,100.0,678,160
2025-W18,2025-05-02,818c73821d,html,Native (interpreted),,interpreted,455,678,67.11,108,160,67.5,455,108
2025-W18,2025-05-02,818c73821d,html,Postgres,Store_Relational,compiled,358,678,52.8,108,160,67.5,678,160
2025-W18,2025-05-02,818c73821d,html,Snowflake,Store_Relational,compiled,380,678,56.05,112,160,70.0,678,160
2025-W18,2025-05-02,818c73821d,html,Spanner,Store_Relational,compiled,214,678,31.56,78,160,48.75,678,160
2025-W19,2025-05-06,c21c88247a,html,Databricks,Store_Relational,compiled,356,806,44.17,122,183,66.67,749,177
2025-W19,2025-05-06,c21c88247a,html,DuckDB,Store_Relational,compiled,448,806,55.58,125,183,68.31,749,177
2025-W19,2025-05-06,c21c88247a,html,H2,Store_Relational,compiled,403,806,50.0,121,183,66.12,749,177
2025-W19,2025-05-06,c21c88247a,html,Java,Platform,compiled,424,806,52.61,130,183,71.04,749,177
2025-W19,2025-05-06,c21c88247a,html,MemSQL,Store_Relational,compiled,288,806,35.73,101,183,55.19,749,177
2025-W19,2025-05-06,c21c88247a,html,Native (compiled),,compiled,803,806,99.63,183,183,100.0,806,183
2025-W19,2025-05-06,c21c88247a,html,Native (interpreted),,interpreted,512,806,63.52,114,183,62.3,512,114
2025-W19,2025-05-06,c21c88247a,html,Postgres,Store_Relational,compiled,400,806,49.63,119,183,65.03,749,177
2025-W19,2025-05-06,c21c88247a,html,Snowflake,Store_Relational,compiled,435,806,53.97,127,183,69.4,749,177
2025-W19,2025-05-06,c21c88247a,html,Spanner,Store_Relational,compiled,234,806,29.03,85,183,46.45,749,177
2025-W20,2025-05-15,96bdf51ca2,html,Databricks,Store_Relational,compiled,359,813,44.16,123,183,67.21,756,177
2025-W20,2025-05-15,96bdf51ca2,html,DuckDB,Store_Relational,compiled,455,813,55.97,125,183,68.31,756,177
2025-W20,2025-05-15,96bdf51ca2,html,H2,Store_Relational,compiled,406,813,49.94,122,183,66.67,756,177
2025-W20,2025-05-15,96bdf51ca2,html,Java,Platform,compiled,424,813,52.15,130,183,71.04,756,177
2025-W20,2025-05-15,96bdf51ca2,html,MemSQL,Store_Relational,compiled,291,813,35.79,102,183,55.74,756,177
2025-W20,2025-05-15,96bdf51ca2,html,Native (compiled),,compiled,810,813,99.63,183,183,100.0,813,183
2025-W20,2025-05-15,96bdf51ca2,html,Native (interpreted),,interpreted,512,813,62.98,114,183,62.3,512,114
2025-W20,2025-05-15,96bdf51ca2,html,Postgres,Store_Relational,compiled,403,813,49.57,120,183,65.57,756,177
2025-W20,2025-05-15,96bdf51ca2,html,Snowflake,Store_Relational,compiled,442,813,54.37,127,183,69.4,756,177
2025-W20,2025-05-15,96bdf51ca2,html,Spanner,Store_Relational,compiled,237,813,29.15,86,183,46.99,756,177
2025-W21,2025-05-24,33e606f712,html,Databricks,Store_Relational,compiled,359,815,44.05,123,184,66.85,758,178
2025-W21,2025-05-24,33e606f712,html,DuckDB,Store_Relational,compiled,457,815,56.07,126,184,68.48,758,178
2025-W21,2025-05-24,33e606f712,html,H2,Store_Relational,compiled,408,815,50.06,123,184,66.85,758,178
2025-W21,2025-05-24,33e606f712,html,Java,Platform,compiled,426,815,52.27,131,184,71.2,758,178
2025-W21,2025-05-24,33e606f712,html,MemSQL,Store_Relational,compiled,291,815,35.71,102,184,55.43,758,178
2025-W21,2025-05-24,33e606f712,html,Native (compiled),,compiled,812,815,99.63,184,184,100.0,815,184
2025-W21,2025-05-24,33e606f712,html,Native (interpreted),,interpreted,512,815,62.82,114,184,61.96,512,114
2025-W21,2025-05-24,33e606f712,html,Postgres,Store_Relational,compiled,405,815,49.69,121,184,65.76,758,178
2025-W21,2025-05-24,33e606f712,html,Snowflake,Store_Relational,compiled,444,815,54.48,128,184,69.57,758,178
2025-W21,2025-05-24,33e606f712,html,Spanner,Store_Relational,compiled,239,815,29.33,87,184,47.28,758,178
2025-W22,2025-05-31,7fdd8320d1,html,DuckDB,Store_Relational,compiled,468,845,55.38,128,187,68.45,784,181
2025-W22,2025-05-31,7fdd8320d1,html,H2,Store_Relational,compiled,421,845,49.82,125,187,66.84,784,181
2025-W22,2025-05-31,7fdd8320d1,html,Java,Platform,compiled,440,845,52.07,132,187,70.59,784,181
2025-W22,2025-05-31,7fdd8320d1,html,MemSQL,Store_Relational,compiled,299,845,35.38,104,187,55.61,784,181
2025-W22,2025-05-31,7fdd8320d1,html,Native (compiled),,compiled,842,845,99.64,187,187,100.0,845,187
2025-W22,2025-05-31,7fdd8320d1,html,Native (interpreted),,interpreted,519,845,61.42,113,187,60.43,519,113
2025-W22,2025-05-31,7fdd8320d1,html,Postgres,Store_Relational,compiled,418,845,49.47,123,187,65.78,784,181
2025-W22,2025-05-31,7fdd8320d1,html,Snowflake,Store_Relational,compiled,457,845,54.08,130,187,69.52,784,181
2025-W22,2025-05-31,7fdd8320d1,html,Spanner,Store_Relational,compiled,247,845,29.23,89,187,47.59,784,181
2025-W23,2025-06-07,3792de4aeb,html,DuckDB,Store_Relational,compiled,507,885,57.29,140,198,70.71,824,192
2025-W23,2025-06-07,3792de4aeb,html,H2,Store_Relational,compiled,454,885,51.3,133,198,67.17,824,192
2025-W23,2025-06-07,3792de4aeb,html,Java,Platform,compiled,446,885,50.4,131,198,66.16,824,192
2025-W23,2025-06-07,3792de4aeb,html,MemSQL,Store_Relational,compiled,314,885,35.48,105,198,53.03,824,192
2025-W23,2025-06-07,3792de4aeb,html,Native (compiled),,compiled,882,885,99.66,198,198,100.0,885,198
2025-W23,2025-06-07,3792de4aeb,html,Native (interpreted),,interpreted,519,885,58.64,113,198,57.07,519,113
2025-W23,2025-06-07,3792de4aeb,html,Postgres,Store_Relational,compiled,442,885,49.94,128,198,64.65,824,192
2025-W23,2025-06-07,3792de4aeb,html,Snowflake,Store_Relational,compiled,504,885,56.95,144,198,72.73,824,192
2025-W23,2025-06-07,3792de4aeb,html,Spanner,Store_Relational,compiled,266,885,30.06,90,198,45.45,824,192
2025-W24,2025-06-14,180f8b4741,html,Databricks,Store_Relational,compiled,398,885,44.97,132,198,66.67,824,192
2025-W24,2025-06-14,180f8b4741,html,DuckDB,Store_Relational,compiled,508,885,57.4,141,198,71.21,824,192
2025-W24,2025-06-14,180f8b4741,html,H2,Store_Relational,compiled,477,885,53.9,142,198,71.72,824,192
2025-W24,2025-06-14,180f8b4741,html,Java,Platform,compiled,448,885,50.62,131,198,66.16,824,192
2025-W24,2025-06-14,180f8b4741,html,MemSQL,Store_Relational,compiled,315,885,35.59,105,198,53.03,824,192
2025-W24,2025-06-14,180f8b4741,html,Native (compiled),,compiled,882,885,99.66,198,198,100.0,885,198
2025-W24,2025-06-14,180f8b4741,html,Native (interpreted),,interpreted,519,885,58.64,113,198,57.07,519,113
2025-W24,2025-06-14,180f8b4741,html,Postgres,Store_Relational,compiled,442,885,49.94,128,198,64.65,824,192
2025-W24,2025-06-14,180f8b4741,html,Snowflake,Store_Relational,compiled,505,885,57.06,145,198,73.23,824,192
2025-W24,2025-06-14,180f8b4741,html,Spanner,Store_Relational,compiled,266,885,30.06,90,198,45.45,824,192
2025-W25,2025-06-20,249ff489d3,html,Databricks,Store_Relational,compiled,398,885,44.97,132,198,66.67,551,150
2025-W25,2025-06-20,249ff489d3,html,DuckDB,Store_Relational,compiled,508,885,57.4,141,198,71.21,660,164
2025-W25,2025-06-20,249ff489d3,html,H2,Store_Relational,compiled,477,885,53.9,142,198,71.72,629,159
2025-W25,2025-06-20,249ff489d3,html,Java,Platform,compiled,448,885,50.62,131,198,66.16,694,176
2025-W25,2025-06-20,249ff489d3,html,MemSQL,Store_Relational,compiled,315,885,35.59,105,198,53.03,563,146
2025-W25,2025-06-20,249ff489d3,html,Native (compiled),,compiled,882,885,99.66,198,198,100.0,885,198
2025-W25,2025-06-20,249ff489d3,html,Native (interpreted),,interpreted,519,885,58.64,113,198,57.07,519,113
2025-W25,2025-06-20,249ff489d3,html,Postgres,Store_Relational,compiled,442,885,49.94,128,198,64.65,606,152
2025-W25,2025-06-20,249ff489d3,html,Snowflake,Store_Relational,compiled,507,885,57.29,145,198,73.23,670,169
2025-W25,2025-06-20,249ff489d3,html,Spanner,Store_Relational,compiled,266,885,30.06,90,198,45.45,427,115
2025-W26,2025-06-28,8dfdb15d0f,html,Databricks,Store_Relational,compiled,417,906,46.03,135,201,67.16,570,153
2025-W26,2025-06-28,8dfdb15d0f,html,DuckDB,Store_Relational,compiled,527,906,58.17,144,201,71.64,681,167
2025-W26,2025-06-28,8dfdb15d0f,html,H2,Store_Relational,compiled,494,906,54.53,143,201,71.14,650,162
2025-W26,2025-06-28,8dfdb15d0f,html,Java,Platform,compiled,448,906,49.45,131,201,65.17,715,179
2025-W26,2025-06-28,8dfdb15d0f,html,MemSQL,Store_Relational,compiled,332,906,36.64,106,201,52.74,584,149
2025-W26,2025-06-28,8dfdb15d0f,html,Native (compiled),,compiled,903,906,99.67,201,201,100.0,906,201
2025-W26,2025-06-28,8dfdb15d0f,html,Native (interpreted),,interpreted,519,906,57.28,113,201,56.22,519,113
2025-W26,2025-06-28,8dfdb15d0f,html,Postgres,Store_Relational,compiled,459,906,50.66,129,201,64.18,627,155
2025-W26,2025-06-28,8dfdb15d0f,html,Snowflake,Store_Relational,compiled,524,906,57.84,148,201,73.63,689,172
2025-W26,2025-06-28,8dfdb15d0f,html,Spanner,Store_Relational,compiled,267,906,29.47,91,201,45.27,432,118
2025-W27,2025-07-05,c6a57441d1,html,Databricks,Store_Relational,compiled,423,915,46.23,136,201,67.66,641,160
2025-W27,2025-07-05,c6a57441d1,html,DuckDB,Store_Relational,compiled,599,915,65.46,155,201,77.11,752,174
2025-W27,2025-07-05,c6a57441d1,html,H2,Store_Relational,compiled,507,915,55.41,145,201,72.14,726,169
2025-W27,2025-07-05,c6a57441d1,html,Java,Platform,compiled,448,915,48.96,131,201,65.17,726,179
2025-W27,2025-07-05,c6a57441d1,html,MemSQL,Store_Relational,compiled,337,915,36.83,107,201,53.23,652,155
2025-W27,2025-07-05,c6a57441d1,html,Native (compiled),,compiled,912,915,99.67,201,201,100.0,915,201
2025-W27,2025-07-05,c6a57441d1,html,Native (interpreted),,interpreted,519,915,56.72,113,201,56.22,519,113
2025-W27,2025-07-05,c6a57441d1,html,Postgres,Store_Relational,compiled,471,915,51.48,130,201,64.68,703,162
2025-W27,2025-07-05,c6a57441d1,html,Snowflake,Store_Relational,compiled,580,915,63.39,156,201,77.61,754,178
2025-W27,2025-07-05,c6a57441d1,html,Spanner,Store_Relational,compiled,272,915,29.73,92,201,45.77,501,124
2025-W28,2025-07-12,901bb02830,html,Databricks,Store_Relational,compiled,433,927,46.71,140,203,68.97,656,164
2025-W28,2025-07-12,901bb02830,html,DuckDB,Store_Relational,compiled,610,927,65.8,159,203,78.33,765,178
2025-W28,2025-07-12,901bb02830,html,H2,Store_Relational,compiled,515,927,55.56,148,203,72.91,741,173
2025-W28,2025-07-12,901bb02830,html,Java,Platform,compiled,450,927,48.54,131,203,64.53,736,180
2025-W28,2025-07-12,901bb02830,html,MemSQL,Store_Relational,compiled,346,927,37.32,110,203,54.19,665,158
2025-W28,2025-07-12,901bb02830,html,Native (compiled),,compiled,924,927,99.68,203,203,100.0,927,203
2025-W28,2025-07-12,901bb02830,html,Native (interpreted),,interpreted,519,927,55.99,113,203,55.67,519,113
2025-W28,2025-07-12,901bb02830,html,Postgres,Store_Relational,compiled,478,927,51.56,133,203,65.52,713,165
2025-W28,2025-07-12,901bb02830,html,Snowflake,Store_Relational,compiled,592,927,63.86,160,203,78.82,765,180
2025-W28,2025-07-12,901bb02830,html,Spanner,Store_Relational,compiled,273,927,29.45,93,203,45.81,511,127
2025-W29,2025-07-19,7411738f0d,html,Databricks,Store_Relational,compiled,457,964,47.41,141,204,69.12,683,166
2025-W29,2025-07-19,7411738f0d,html,DuckDB,Store_Relational,compiled,663,964,68.78,165,204,80.88,818,184
2025-W29,2025-07-19,7411738f0d,html,H2,Store_Relational,compiled,541,964,56.12,149,204,73.04,780,176
2025-W29,2025-07-19,7411738f0d,html,Java,Platform,compiled,450,964,46.68,131,204,64.22,776,181
2025-W29,2025-07-19,7411738f0d,html,MemSQL,Store_Relational,compiled,356,964,36.93,111,204,54.41,676,160
2025-W29,2025-07-19,7411738f0d,html,Native (compiled),,compiled,961,964,99.69,204,204,100.0,964,204
2025-W29,2025-07-19,7411738f0d,html,Native (interpreted),,interpreted,519,964,53.84,113,204,55.39,519,113
2025-W29,2025-07-19,7411738f0d,html,Postgres,Store_Relational,compiled,488,964,50.62,134,204,65.69,722,166
2025-W29,2025-07-19,7411738f0d,html,Snowflake,Store_Relational,compiled,645,964,66.91,166,204,81.37,822,185
2025-W29,2025-07-19,7411738f0d,html,Spanner,Store_Relational,compiled,279,964,28.94,94,204,46.08,517,129
2025-W30,2025-07-24,13ec6de849,html,Databricks,Store_Relational,compiled,458,965,47.46,141,204,69.12,684,166
2025-W30,2025-07-24,13ec6de849,html,DuckDB,Store_Relational,compiled,664,965,68.81,165,204,80.88,819,184
2025-W30,2025-07-24,13ec6de849,html,H2,Store_Relational,compiled,542,965,56.17,149,204,73.04,781,176
2025-W30,2025-07-24,13ec6de849,html,Java,Platform,compiled,450,965,46.63,131,204,64.22,777,181
2025-W30,2025-07-24,13ec6de849,html,MemSQL,Store_Relational,compiled,356,965,36.89,111,204,54.41,677,160
2025-W30,2025-07-24,13ec6de849,html,Native (compiled),,compiled,962,965,99.69,204,204,100.0,965,204
2025-W30,2025-07-24,13ec6de849,html,Native (interpreted),,interpreted,519,965,53.78,113,204,55.39,519,113
2025-W30,2025-07-24,13ec6de849,html,Postgres,Store_Relational,compiled,489,965,50.67,134,204,65.69,723,166
2025-W30,2025-07-24,13ec6de849,html,Snowflake,Store_Relational,compiled,646,965,66.94,166,204,81.37,823,185
2025-W30,2025-07-24,13ec6de849,html,Spanner,Store_Relational,compiled,279,965,28.91,94,204,46.08,518,129
2025-W31,2025-08-03,ade4375e81,html,Databricks,Store_Relational,compiled,471,993,47.43,142,204,69.61,693,167
2025-W31,2025-08-03,ade4375e81,html,DuckDB,Store_Relational,compiled,692,993,69.69,165,204,80.88,847,184
2025-W31,2025-08-03,ade4375e81,html,H2,Store_Relational,compiled,575,993,57.91,150,204,73.53,810,177
2025-W31,2025-08-03,ade4375e81,html,Java,Platform,compiled,450,993,45.32,131,204,64.22,805,181
2025-W31,2025-08-03,ade4375e81,html,MemSQL,Store_Relational,compiled,363,993,36.56,112,204,54.9,680,161
